row ID	row m/z	row retention time	Compound	C1-12H	C2-12H	C3-12H	C4-12H	C1-24H	C2-24H	C3-24H	C4-24H	C1-36H	C2-36H	C3-36H	C4-36H	C1-48H	C2-48H	C3-48H	C4-48H	C1-60H	C2-60H	C3-60H	C4-60H	C1-72H	C2-72H	C3-72H	C4-72H	M1-12H	M2-12H	M3-12H	M4-12H	M1-24H	M2-24H	M3-24H	M4-24H	M1-36H	M2-36H	M3-36H	M4-36H	M1-48H	M2-48H	M3-48H	M4-48H	M1-60H	M2-60H	M3-60H	M4-60H	M1-72H	M2-72H	M3-72H	M4-72H
2141	356.3150081	12.302705	Stearoyl sarcosine	0	0	0	0	0	0	0	0	0	0	0	0	4090.5632	24772.941	24183.285	3877.265	0	1936.3594	609034.3	91018.3	0	0	25024.875	58466.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2145	474.2947282	12.309825	tert-butyl N-[1-[[1-[(1-cyclohexyl-3-oxopropan-2-yl)amino]-1-oxopropan-2-yl]amino]-1-oxo-3-phenylpropan-2-yl]carbamate	0	0	0	0	0	0	0	0	0	0	0	0	5240.671	9971.961	9741.868	0	2827.498	0	108560.4	30092.498	20999.092	0	27716.562	56313.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1931.769	4190.3286	5353.6143	2019.3745	15405.4795	16284.11	9843.393	26112.914
2149	411.3249925	12.3895645	Gama-Tocotrienol	0	0	0	0	0	0	0	0	0	0	0	0	4045.411	12191.429	1869.6445	2007.3376	0	14481.541	0	6346.5454	17663.422	21704.914	42708.45	15027.882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6388.95	0	2069.4717	6462.418	0	6479.621	5161.7246	4745.023
2150	315.2311326	12.402442	Methyl retinoate	0	0	0	0	0	0	0	0	0	10268.215	4824.3467	0	24993.06	42481.87	22446.342	17386.488	5304.0015	17238.465	15602.028	27380.564	20182.605	8528.393	200377.5	118847.72	0	0	0	0	0	0	0	0	3735.9397	0	4055.5688	0	0	1980.0548	4557.417	0	8529.201	4514.422	8980.123	8518.764	4777.9434	4823.71	7552.1733	7827.768
2152	396.3464287	12.41447	N-oleoyl isoleucine (Isoleucine)	0	0	0	0	0	0	0	0	0	11699.317	0	0	32503.748	64999.67	66848.82	12600.034	30937.79	12467.867	917768.2	214991.03	56706.504	7484.4155	105390.04	243633.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8072.2666	13923.609	15340.485	11121.14	49733.773	47745.48	21907.61	67505.54
2158	325.3203823	12.517631	N-(octylideneamino)dodecanamide	0	0	0	0	0	0	0	0	96933.375	70714.87	142501.58	86582.18	157039.05	74062.15	75899.03	57618.637	32906.98	324888.66	81901.18	104975.53	271090.5	59303.42	341396.12	155260.61	0	0	0	0	0	0	0	0	1909.0554	4591.533	12723.055	4352.548	15140.648	23213.734	32749.658	24597.16	48224.18	29740.64	45439.28	48545.418	35855.793	43725.62	28628.19	56842.332
2165	780.5497147	12.545115	2-[(3S,6R,9S,12S,15R)-3-[(2S)-butan-2-yl]-6,15-bis(2-methylpropyl)-2,5,8,11,14,17-hexaoxo-12-propan-2-yl-19-undecyl-1-oxa-4,7,10,13,16-pentazacyclononadec-9-yl]acetic acid	0	8501.619	52812.07	0	55711.465	27676.79	0	33424.8	12369.303	21224.633	136361.31	18519.852	50636.24	12872.939	19645.97	44319.05	0	13377.834	11320.11	44165.93	0	0	49711.082	45064.39	5800.563	0	0	0	12035.013	128450.61	112265.84	0	32619.998	67802.945	0	28807.47	58858.04	59844.145	90816.43	122285.72	111893.34	78384.56	30876.715	3687.268	0	11434.748	81041.92	46705.37
2182	335.2935249	12.546218	Ethyl dihomo-gamma-linolenate 	0	0	0	0	0	0	0	0	0	4153.697	0	0	30606.574	22775.186	20848.555	17231.41	14688.213	146681.86	58575.527	38880.95	121363.27	28573.805	100205.73	68682.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9746.874	1953.2847	7236.276	8959.27	7546.967	9008.284	7321.1143	12094.898
2183	293.2466308	12.550264	Methyl alpha-Eleostearate	160541.45	267218.38	232906.39	173422.55	1384860.6	962368.6	1094691.8	658278.7	551351.9	1295800.8	627003.94	636839.75	940240.56	967336.75	791374.94	563835.7	511076.56	651357.3	584800.6	840473.7	472351.9	509365.25	928609.8	651835.44	82184.98	92339.375	106570.78	78881.42	941590.44	783511.56	1049617.1	732576.94	907574.4	1087637.2	1533739.5	919242.44	751838.8	813393.56	1257790.9	687191	945645.9	713656.9	989468.5	837635.8	578835.94	703177.4	576554.2	741644.56
2201	380.208469	12.556174	1-(2-chlorobenzyl)-N-[3-(morpholin-4-yl)propyl]piperidine-4-carboxamide	162749.58	213602.61	201384.81	168019.12	558805.1	446437.53	431067.4	381111.84	913901	1004975	952323.6	1005432.8	1219825.4	1107162.2	1193373	891150.94	904079.1	1121596.5	926037	1230847.9	1203322.5	856968.56	1387145.8	1289004.2	161145.72	83926.95	161692.1	161828.97	522626.56	410114.44	530517.9	384439.97	559137.5	603541.3	744596.44	483477.44	610318.5	650908.1	788836.8	565117.7	834410.8	737153.8	849878.25	787737.6	747088.94	769345.4	787704.75	878788.6
2203	195.1739026	12.557153	Dihydro-alpha-ionone	7158.3784	12878.384	11174.193	10657.938	43013.92	31132.512	35628.434	24982.377	117454.695	163754.52	144769.14	138279.36	187029.56	175361.98	167968.8	122783.79	112949.16	179625.36	162723.42	187605.66	170645.9	86995.28	227332.73	175805.81	7155.236	0	9211.787	4948.0684	44274.082	31295.305	47653.77	28128.453	42194.227	59841.04	81348.7	45583.547	61783.195	71082.79	96513.97	55064.773	109919.9	90089.125	111421.25	97361.62	82370.44	91066.18	79987.69	121610.63
2211	213.1843867	12.557481	8-tridecenoic acid	9854.295	13849.933	12755.767	11544.35	51398.902	34196.094	37842.785	28215.273	127095.51	173270.22	150655.06	147007.88	198575.61	194520.17	176013.78	131886.47	120911.45	186171.84	177528.19	203597.02	176904.22	103761.75	244934.48	189475.44	7742.9326	0	9801.895	6904.055	50229.37	32049.734	58211.98	28974.23	48127.72	65540.016	88501.03	52732.062	65203.8	76996.44	105637.5	57695.055	118033.984	92073.57	119101.08	103525.44	89784.8	98454.055	89643.305	130517.85
2213	199.1688349	12.558621	gamma-Dodecalactone	12704.666	16045.867	17153.578	14761.188	54378.707	35439.188	37897.332	28140.424	131175.56	177662.47	160080.92	156226.61	196437.67	193108.67	183742.9	136353.05	118564.234	192285.5	176566	206570.12	181553.34	102244.92	252921.27	193683.45	13001.647	0	13073.075	10298.491	55923.523	34231.105	55825.99	36429.64	49649.535	67173.16	94799.984	55056.258	70535	79640.74	111566.21	63498.832	120015.43	97592.43	116733.9	110370.03	92275.69	102646.59	91849.94	141787.14
2230	227.1999867	12.560161	Myristoleic acid	6588.749	11365.506	10798.8955	10157.131	35735.21	29663.773	33637.87	24767.846	111654.83	151016.5	133810.84	132406.19	178842.95	168109.75	157986.34	109208.96	106276.484	166390.67	156015.58	176355.62	159559.66	91037.1	210965.55	164536.2	6771.048	0	8942.105	4321.2456	35834.652	32322.479	47639.81	30361.445	44955.832	56000.97	79251.555	43492.688	57406.195	65606.69	92754.39	48137.527	101798.75	78480.13	101571.22	93856.586	83304.06	87604.94	77014.96	115429.96
2238	327.2884359	12.556222	10-(3-octyloxiran-2-yl)decanoic acid	0	0	0	0	25511.291	13104.094	16468.246	7369.216	7227.925	43200.145	8785.42	10978.752	42418.78	81598.74	33191.094	27101.42	17306.084	77311.42	181859.27	82762.09	37019.508	109126.32	130999.64	98195.42	0	0	0	0	0	11047.431	11636.251	8609.599	39792.38	27389.656	65339.996	20431.643	25498.564	41367.4	79014.59	42074.023	137577.77	50874.844	97157.47	91895.53	54780.723	64054.7	60937.277	90170.516
2247	875.7082492	12.5629635	TG(18:3(9Z,12Z,15Z)	36547.38	0	7573.4067	0	0	28663.545	95090.08	8189.6562	37197.94	25241.014	10058.147	179058.78	0	126428.49	30902.182	0	17365.523	77210	94304.375	54350.6	47167.418	0	30271.936	0	0	0	0	9808.481	111190.98	13573.54	71516.12	0	3755.3413	0	80846.28	39998.133	31714.95	153709.83	0	2061.28	0	0	0	59604.3	101081.66	8158.867	115907.62	28220.635
2264	540.5340005	12.612772	 N-acylsphingosine	0	0	0	0	0	0	0	0	0	0	0	1861.6611	0	0	0	0	0	4509.1855	0	0	0	0	7038.827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2071.3706	3480.4478	0	4159.836	3923.5823	0	5484.466	0	0	0	0
2272	310.3096309	12.739802	cis-11-Eicosenamide	115845.1	66149.13	53479.086	65042.004	60544.375	31272.078	28804.838	55121.2	245587.08	124362.86	226090.84	189900.66	168435.75	125821.35	376583.9	155854	64872.832	410303.12	124405.2	121942.14	421552.7	307463.3	355296.97	219711.23	136692.67	148761.72	119389.16	142535.06	83081.914	75024.945	132009.89	75844.33	81198.82	128492.266	145121.78	176862.03	206460.98	351441.03	356613.3	263544.47	358439.94	263389.8	358167.47	407118.2	311695.9	291216.6	331880.72	349569.22
2273	359.3147384	12.856897	1-Stearoyl-rac-glycerol	43563.348	41045.355	41891.367	35158.56	91850.36	60691.914	65239.617	48634.535	109119.63	132567.8	136568.9	156458.48	128411.14	125691.36	119364.38	73853.055	71189.055	91242.336	55818.2	113309.56	64278.76	71054.99	92020.45	98509.805	38409.96	35831.56	34753.082	30623.95	63079.83	73490.945	84326.04	62322.844	73995.86	85023.07	94225.66	71627.15	75370.02	74406.15	82861.8	59290.08	71421.695	76430.305	86871.27	77905.914	67550.94	68510.7	54994.44	65805.086
2274	341.3041704	12.857438	Glycidol stearate	41122.93	37081.484	39972.508	33785.6	82196.4	55797.008	56339.258	42307.684	102578.71	124226.49	127953.6	143929.47	118406.5	116167.81	110230.77	68988.84	65546.56	84725.23	53913.547	100032.58	60957.01	61828.98	80796.36	98513.37	36395.844	33883.42	32441.607	28289.541	56595.305	63024.99	73470.2	55941.24	67369.14	75621.31	84541.086	64293.797	68330.75	68790.98	77939.516	56936.4	65692.875	70540.62	75895.68	73299.28	60970.188	64280.87	49262.14	57467.965
2275	291.267549	12.909892	(5Z,8Z,11Z,14Z)-icosatetraen-1-ol	0	0	0	0	11785.312	5761.9604	10185.208	4449.0093	25169.86	39326.586	31257.697	32705.783	57233.402	46301.664	53730.77	31908.822	27668.586	58749.977	36762.06	55289.688	46865.938	23493.572	78552.39	60440.375	0	0	0	0	11044.382	4793.1567	8759.307	3927.0093	8997.06	12894.766	20066.688	8909.599	14439.124	18198.855	26256.05	12140.8545	25418.537	20005.54	28456.873	25623.508	21485.285	22651.9	20393.473	27376.666
2276	309.2780405	12.911612	Icosadienoic acid	0	0	0	0	15348.242	12219.421	14136.485	7781.8213	30547.455	46621.863	42984.723	45257.227	66256.64	55772.305	61740.94	36833.914	31463.6	63216.023	44372.48	59962.074	55518.766	28361.555	85427.59	68974.81	0	0	0	0	14186.4	10655.98	13274.847	9777.604	14267.717	18850.016	23159.814	14483.618	21334.7	23538.947	32547.395	16745.867	28470.691	22630.97	32978.562	29451.516	25109.652	27228.672	25544.65	31282.158
2283	381.3507761	13.072791	(5E,9E,13E,17E)-6,10,14,18,22-pentamethyltricosa-5,9,13,17,21-pentaen-1-yne	32109.455	44767.734	41053.574	41249.344	28615.68	20520.945	23666.578	18917.143	6162.8467	9966.385	7124.593	10413.864	14062.832	21009.973	21573.025	16924.596	8738.151	23718.914	32132.049	28549.145	26991.17	38838.016	44366.46	30646.918	24336.71	0	33405.336	28513.258	21267.21	14687.245	19190.672	17128.51	14547.703	17741.684	23007.996	11475.283	14486.228	22681.957	26371.102	11537.723	26777.83	20919.484	29588.61	24175.89	20682.777	24603.814	20259.5	25309.402
2294	360.3260663	13.38307	N-(2-Phenylethyl)hexadecanamide	0	0	0	0	0	0	0	0	0	0	0	0	16195.128	6797.678	4397.9067	0	23781.326	13183.379	5581.3223	16316.465	77504.72	1792.0532	30311.867	147950.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14386.297	2338.46	0	14354.205
2307	225.1843398	13.398038	(9E)-tetradeca-9,11-dienoic acid	3985.2546	10166.027	7875.931	3701.8079	60918.52	47944.93	50999.32	32288.844	16074.262	35320.297	18180.125	19416.107	26499.809	28193.465	26472.479	18653.541	16540.574	23199.002	20970.432	26943.508	13141.926	14820.031	28749.822	21405.543	0	0	0	0	45343.57	36388.652	55139.617	31376.246	35182.14	45637.61	60839.695	42054.586	31982.453	34547.57	45777.086	28924.016	30019.867	30281.46	34457.34	30459.117	22012.207	25318.63	21939.223	25293.506
2312	307.2622897	13.399911	Ethyl linolenate	2503738	4144082.8	3526178.8	2589966.2	21000000	16200000	17400000	11500000	5558566	12300000	6172459.5	6957918.5	8785235	10200000	9307022	5908527	5503558	7809931.5	7124481	9455224	5008379	6781270.5	10500000	7569918	508485.12	284794.9	778076.44	551104.5	15900000	13300000	16800000	12300000	13900000	15400000	19200000	14100000	11200000	11900000	15500000	10200000	11500000	9915207	12100000	10600000	7872084.5	9398180	8056209	9201429
2328	385.3302179	13.43096	1-eicosenoyl-glycerol	0	0	0	0	16074.258	7284.0645	8158.7036	4017.2927	43677.047	45311.66	47263.707	52213.637	49812.938	29609.629	31450.885	11733.252	17252.547	34247.35	6328.1343	23642.432	28416.975	14876.078	31193.297	22253.428	0	0	0	0	8121.447	7286.728	10641.592	4545.76	17701.113	18371.248	30343.469	13364.044	15349.352	17444.969	27912.256	14879.102	25484.871	20997.482	27273.057	23961.656	16326.882	17771.826	17292.012	24348.242
2336	312.3252684	13.747017	N-ethyloctadecanamide	0	0	0	0	0	0	0	0	0	0	0	0	0	5338.86	0	0	0	0	49018.69	4976.79	0	0	26279.99	20937.223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2338	429.3355335	13.821647	Ercalcitriol	0	0	0	0	0	0	0	0	1861.6014	1924.1145	4204.7173	0	13769.273	12363.91	14152.445	15624.346	7522.241	44437.707	13225.676	18308.773	37964.113	55554.414	56281.754	17268.855	0	0	0	0	0	0	0	0	1894.0156	33307.273	9445.374	0	7733.1553	12864.078	23573.842	17643.81	35063.668	23458.98	39215.04	39499.63	27977.95	38461.062	39156.21	55370.7
2344	295.2624125	13.852337	Methyl lineoleate	250700.98	402973.72	337993.66	269677.9	2279904.8	1603228.2	1696635.5	1140456.4	895879.44	2270453.5	1207845	1128747.9	1829846.2	1893723.9	1717489	1253656.9	1094050.8	1623701.6	1281782.8	1781304	1143277.1	1150709.5	2172976.2	1490420.1	133858.31	146175.02	175432.47	147733.98	1537267.8	1174645.5	1455314.4	1114223	1738655	1641970.2	2407908.2	1708031.4	1219550.6	1536389.2	2284129.5	1581218.5	1673025.6	1381724.5	1792653.5	1663136.9	1162841.6	1491201.2	1179712.4	1492666.9
2346	338.3408108	13.90347	Erucamide	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2347	432.346367	13.897105	N-stearoyl phenylalanine	0	0	0	0	0	0	0	0	0	0	0	0	0	4777.2583	4621.9375	0	0	0	85798.85	15808.632	8196.592	0	10378.219	24190.775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7783.4346	7421.8765	0	10066.9375
2354	398.3626408	14.01803	N-Stearoyl-L-leucine	0	0	0	0	0	0	0	0	0	0	0	0	0	7446.364	7143.9697	0	0	0	178966.03	24148.145	4861.038	0	10080.573	27123.488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2102.875	4000.069	0	5491.6396
2355	257.2469284	14.091371	Palmitic acid	11158.45	22782.043	18752.562	10407.196	159442.38	116248.16	107330.42	69026.445	22503.828	60484.152	25890.518	28972.355	43480.516	47605.23	46506.715	30515.18	23480.049	41942.88	39503.527	49552.434	24671.87	48531.438	61852.324	39982.082	0	0	0	0	118372.45	85171.875	104055.58	80094.34	88583.3	95769.95	126411.97	91911.625	64610.57	67723.44	95328.625	57894.46	70356.74	55590.535	73089.22	58292.05	42959.324	57548.61	46342.086	52378.652
2375	267.2676828	14.292387	Linoleyl alcohol	0	0	0	0	15592.529	13949.203	14726.492	9033.255	24825.352	31141.912	31876.85	28134.887	50002.56	44921.086	52071.867	29024.078	26677.225	63393.574	41781.633	58960.11	69951.22	44935.816	90859.84	50506.598	0	0	0	0	13237.9	9194.957	12108.305	10087.746	15820.393	18373.055	29885.83	14511.481	19564.664	18416.072	29218.21	17875.504	34336.688	25651.049	37247.734	28992.258	30072.592	28961.43	26993.805	40242.062
2411	283.2625207	14.366018	Ethyl palmitoleate	0	0	0	0	0	0	0	0	9674.853	0	0	0	0	0	0	25521.21	15262.831	61279.516	45502.41	41718.027	35879.08	149317.19	89546.27	35124.742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50312.65	0	44037.164	61096.164	44798.555	48618.297	38140.69	66962.71
2412	454.291998	14.392821	1-tridecanoyl-sn-glycero-3-phosphocholine	10259.634	33961.87	27135.383	25402.582	16279.588	12633.58	14950.843	8073.0527	11402.504	13949.101	17892.326	11912.207	27311.53	17114.32	23120.258	9726.19	8679.657	33228.082	18191.79	25667.967	29642.564	22211.95	67937.14	30123.209	34571.074	30914.28	41963.61	35068.586	9855.381	13395.593	16564.773	11013.161	13633.617	14139.328	16699.768	8643.251	13471.161	15412.765	15603.34	8029.42	21865.607	14100.552	23666.605	18486.492	14907.771	15536.37	11609.909	21115.035
2423	167.0334674	14.397661	Phthalic acid	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2000.9631	0	0	0	4088.9585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2424	293.2832068	14.419842	8,11,14-Eicosatrien-1-ol	0	0	0	0	7409.754	4318.7695	6797.987	0	20395.426	27605.686	28176.045	21380.484	38469.637	30194.656	35477.7	21474.412	17395.04	42101.137	28421.012	46265.547	36408.203	23087.594	50105.07	38107.125	0	0	0	0	5417.889	4013.217	8192.196	2234.9805	7302.6714	8678.359	16747.527	4972.054	9566.954	13708.901	20533.307	8138.8203	19491.307	14723.64	21106.393	17015.219	15163.368	16305.371	19346.836	26589.412
2425	311.2936879	14.420109	Gondoic Acid	0	0	0	0	19773.758	14744.383	17632.912	11395.832	45987.656	59050.734	57421.746	50097.84	81321.24	76463.14	77157.33	49064.62	32109.904	82125.76	70557.33	92981.13	78745.68	48460.273	104062.26	84605.375	0	0	0	0	18003.342	13266.498	17183.283	13632.484	18459.074	20645.205	31798.72	18380.102	25778.418	26622.479	39425.78	20473.809	46045.8	30966.293	50540.598	39827.13	30902.332	36370.12	43609.15	55175.363
2437	312.3252093	14.5651455	Icosanamide	21705.566	14991.849	8805.766	14170.037	20012.502	9636.701	9957.832	13587.321	217624.64	164915.67	232932.98	178520.28	214471.14	132010.11	166648.03	134672.97	85369.33	514971.12	186704.52	174315.17	450377.06	250697.23	537631.8	229469.67	16597.768	22906.783	12979.307	13013.651	14255.64	15110.917	25466.63	13214.51	45943.31	55255.668	73763.28	54755.867	84273.17	121988.29	157939.42	123369.07	169073.45	135587.1	158804.83	200550.45	156047.66	178731.56	140004.61	184513.95
2460	213.1843317	14.6465645	ethyl undec-9-enoate	15660.158	22221.72	18719.254	15055.378	102386.37	79498.19	89229.234	62104.09	46856.08	89961.6	46630.613	52523.77	75443.37	83059.25	62256.363	58570.906	42297.805	76796.21	63326.688	81803.016	48400.5	54319.492	81214.33	62359.18	0	0	0	0	80008.78	77811.31	76917.086	64602.516	78459.78	89760.91	102309.32	88906.28	70984.96	75094.62	106865.93	86004.19	82625.9	67823.33	76386.414	81227.88	57148.523	71850.65	60281.16	82589.164
2463	309.2779271	14.647112	Linolelaidic acid (Mandenol)	2787902.5	4348814	3761608	2783574.8	17500000	14600000	15300000	11300000	8272384	15600000	8343666	9800328	12600000	14100000	11400000	10400000	8065550	12900000	10800000	14200000	8742804	10400000	14200000	11500000	581633.56	297074.22	887121.75	630120.75	14400000	13100000	14000000	11400000	15000000	15700000	18500000	15300000	12300000	13400000	18300000	14700000	14200000	11600000	14300000	14400000	10300000	13400000	10900000	13300000
2470	253.2156074	14.648018	but-2-ynyl dodecanoate	7768.529	13718.705	12128.014	9319.023	63848.4	56760.934	60828.793	40984.855	31523.76	64385.656	32239.195	38710.55	48977.14	56279.91	40955.42	42003.734	29070.307	50145.973	42050.855	55363.92	34031.094	35665.15	55205.203	41920.85	0	0	0	0	52332.7	50241.094	53121.523	41854.63	56921.293	63801.68	75154.61	57917.207	45277.527	48469.074	76585.11	54457.754	58461.1	44789.91	58601.484	58155.664	36537.426	51998	38969.64	50515.1
2474	175.1476556	14.648021	2-but-1-en-3-ynyl-1,3,3-trimethylcyclohexene	6550.0864	12267.945	10942.512	7022.772	56693.965	50591.848	56768.844	33583.57	26399.912	54013.523	28816.773	32077.549	44489.2	51625.477	33616.117	35222.133	24858.062	43353.867	35252.402	50967.7	28314.836	29968.39	52044.094	35628.91	0	0	0	0	50871.004	40763.49	45180.49	39449.438	42626.703	52817.062	67329.234	53681.734	43197.707	46160.086	63281.258	48221.574	50532.594	37281.562	48159.082	45690.793	32549.875	43239.535	30269.89	44905.004
2487	675.6745337	14.654573	(Z)-2,3-di(icosyl)but-2-enediamide	31545.072	23698.697	11244.729	22010.234	60125.75	20895.709	15937.526	18812.11	21174.084	10124.058	11096.793	26149.82	1955.0137	9037.969	217488.42	19218.758	0	34735.336	0	2979.3784	2761.2842	28113.777	17644.354	17806.36	64354.586	45947.625	66396.14	49564.734	68191.805	36337.312	118245.625	36496.1	20646.467	79915.64	100954.87	121609.13	17900.137	109992.59	57135	25411.277	50472.895	19682.422	36794.074	46331.11	18545.062	28301.637	34473.195	17790.154
2518	271.262548	15.120021	Ethyl pentadecanoate	7410.1855	14033.805	14031.24	8541.23	103480.7	63334.098	57662.63	43438.61	26412.727	55776.06	27349.78	28123.824	47949.168	46875.07	40357.297	30390.914	27471.742	54816.75	26692.975	43665.48	36689.438	43049.44	81124.47	41961.434	0	0	0	0	65850.89	49441.273	72979.63	36161.664	63388.277	64974.594	89453.914	55656.934	46046.855	55457.887	83503.336	46016.484	54922.95	39450.492	52735.09	57230.195	37414.496	47642.52	38381.06	40484.3
2524	388.3572775	15.191315	N-phenethyloctadecanamide	0	0	0	0	0	0	0	0	0	0	0	0	1906.0569	0	0	0	4832.0435	2047.4976	0	6231.617	25248.5	0	14355.602	52372.957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2526	736.4899361	15.240519	PE(18:3(9Z,12Z,15Z)	13759.415	26187.398	31563.127	16517.688	16460.99	8486.119	11128.683	1948.9583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13937.131	0	19867.203	17984.441	6036.1055	0	6224.8027	7901.243	0	5814.6406	6209.1323	0	0	0	0	0	0	0	0	0	0	0	0	0
2527	297.2780945	15.272044	Methyl oleate	8967.691	16998.455	16724.336	10855.495	165158.42	109560.67	108107.5	79382.625	59230.914	142496.81	74554.14	80617.48	120616.75	131119.92	117079.555	90364.74	69856.1	141113	91082.79	128279.49	97202.28	110372.77	209221.31	107160.984	0	0	2133.0278	0	103265.71	84595.03	107955.66	64100.77	125365.24	141066.98	176497.6	111168.81	93481.336	124403.38	173182.33	122425.74	147254.53	104710.68	139915.36	156422.95	91527.52	125387.25	98537.56	127452.94
2543	383.3510502	15.451077	Lauric anhydride	0	0	0	0	43071.234	22036.428	22610.096	19420.428	0	7875.6396	0	0	5146.7266	8011.5947	6931.7227	4212.9004	0	8706.685	7342.173	10057.338	0	8094.8613	18270.287	11595.44	0	0	0	0	18617.74	14376.371	15421.231	12742.369	19671.88	21686.82	22562.795	22381.535	15148.641	20468.355	21609.527	12393.714	13752.607	9134.14	24365.744	9919.889	6868.617	9049.907	8801.933	12951.571
2601	384.3827678	15.8410225	Docosanoyl Ethanolamide	0	0	0	0	0	0	0	0	0	7662.918	0	0	7650.3403	16885.04	19025.668	11110.103	6226.5464	15125.074	19496.693	20025.59	11623.748	0	32596.945	24104.264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2606	285.2781068	15.883362	Stearic acid	368188.44	539486.56	471233.25	352510.94	2383558	1819965.5	1841484.4	1390037	616722.44	1428993.4	760155	805665.06	1121179.1	1272139	1185743.1	917075.1	742687.7	1061766.5	1026237.1	1260726.6	810577.9	1176304.1	1384436.1	1069808.8	67479.86	33781.234	101081.87	75498.42	1861379.8	1498057.9	1693027.4	1424814.2	1694471.8	1688454.6	2212702	1682723.2	1222631.1	1403638	1830133	1441600.4	1503210.9	1344952	1505307.1	1435184.1	1077664.1	1342161.6	1177948.5	1290017.2
2622	311.2936372	16.001472	Ethyl oleate	398995	655720.4	535885.9	401709.75	3356613.8	2643622.5	2484094.8	1969575.9	1172372.1	2629060.8	1467734.1	1514342.4	2119508.2	2390288.2	2127920.8	1895752.8	1390327.6	2259854.5	2149441.5	2518073	1700424	2213992.8	2770569.8	2086769.6	78572.41	37433.082	120432.35	91143.62	2540720.2	2001284.1	2414754.8	1869740.4	2679132.8	2618187.5	3539904.5	2772614.8	2049229.8	2463068	3243079.5	2638659.2	2752370.5	2306345	2827207.2	2568861	1986179.2	2553611	2059072.6	2529788.5
2672	760.5834557	16.203497	PC(34:1) (Phosphatidylcholine)	0	0	391677.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2693	780.5518793	16.236006	Lecithin	802146.94	1751234	1561929.4	1262719.9	1348814.9	760769.56	1193073.9	639320.75	114156.75	0	115190.92	185940.22	31833.059	8941.387	5114.4897	0	0	22843.621	0	22499.186	27319.342	179016.78	166830.4	85278.36	1070285.4	226176.08	1085523.2	960849.75	587716.56	578842.44	739104.4	842668.3	601415.56	1000433.56	530386.56	423308.97	696455.5	534416.06	389193.4	250317.2	417000.84	314760.88	561778.94	222887.31	206590.02	202429.25	445466.84	262334.4
2714	340.3565135	16.365864	 Docosanamide	47058.61	39518.96	28672.625	43138.54	32590.879	21907.906	19847.537	26284.43	156459.7	98138.94	159043.38	144928.2	139169.14	86076.8	171151.16	101827.086	52689.633	346614.84	107030.57	109763.41	312982.75	195772.34	356937	170574.23	71299.945	42383.016	49344.816	53774.156	33695.105	34008.434	57344.63	34151.27	47717.33	74412.695	77842.63	77495.375	74305.805	123741.945	124090.4	105538.03	140772.05	106625.79	130876.36	151228.42	123959.484	134685.47	125851.32	130582.45
2715	366.3721672	16.370256	(Z)-tetracos-15-enamide	36011.81	29139.68	20227.701	30320.309	27677.834	15809.321	13657.589	19731.348	24216.252	12610.749	19309.516	31375.137	10581.345	11600.732	92172.72	23781.139	0	27653.494	0	8078.0664	9936.696	25435.744	19371.463	21927.494	96113.695	52474.08	66106.945	65459.71	38070.734	35192.44	57033.113	34004.305	20954.643	49664.453	40936.273	56771.832	27874.797	61767.426	28890.37	24335.166	36776.742	25073.398	29589.28	32887.05	24164.262	27456.113	34618.848	22310.527
